id_left,title_left,description_left,brand_left,category_left
17125608," ""ST1000NM0033 Seagate 1-TB 7.2K 3.5 6G SP SATA"", ""Null"" ""New ST1000NM0033 SATA 10 Pack Wholesale Price ST1000NM0033-10Pack""","""Description:10 x Seagate Constellation ES.3 1-TB Hot-Plug Serial ATA (SATA) 6.0Gb/s 7200RPM 3.5-inch form factor Single Port 128MB Hard DrivePart Number(s)
Seagate Model# ST1000NM0033"" ","""Seagate""",Computers_and_Accessories
17015028," ""ST3500630NS Seagate 500-GB 7.2K 3.5 3G SATA"", ""Null"" Price ST3500630NS-5Pack"" ""New ST3500630NS SATA 5 Pack Wholesale","""Description:5  x Seagate Barracuda ES 500GB Hot-Plug Serial ATA (SATA) 3.0Gb/s 7200RPM 3.5-inch form factor 16MB Hard DrivePart Number(s)Manufacturer Part# ST3500630NS"" ","""Seagate""",Computers_and_Accessories
14758032," ""HP, 432804-B21, MEMORY 1GB PC2-5300 1X1GB""@en ""HP 432804-B21","""HP, 432804-B21, MEMORY 1GB PC2-5300 1X1GB""@en ","""HP""@en",Computers_and_Accessories
14414166," ""Apple iMac 21.5-inch 3.1GHz Core i3 (Late 2011) MC978LL/A"" ""iMac 21.5"" 2011)+ | macofalltrades""","""
*This model was originally available for sale to educational institutions.

Apple Part Number: MC978LL/A

Hardware Configuration

	21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution
	3.1GHz Intel Core i3 processor
	4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 8.0GB
	250GB Serial ATA hard disk drive @ 7200RPM
	DVD-RW/CD-RW SuperDrive-DL
	AMD Radeon HD 6750M graphics with 256MB GDDR5 memory
	AirPort Extreme wireless card (802.11a/b/g/n)
	No Bluetooth
	Built-in FaceTime HD camera
	1- Mini DisplayPort
	4- USB 2.0 ports
	1- FireWire 800 port
	1- Ethernet port
	1- Secure Digital (SDXC) slot
"" ","""Null""",Computers_and_Accessories
3480000," ""128 GB - USB3.0 DataTraveler 100 G3""@en, "" 128 G3 ""@en","""
            
              •
              Capacity:
              128 GB
            
            
              •
              USB:
              3.0 
            
            
              •
              Read (up to):
              Max. 100 MB/s
            
            
              •
              Write (up to):
              Max. 10 MB/s
            
            
              •
              Connection:
              1x Typ-A 
            
            
              •
              Specification:
              Retractable plug 
            
            
              •
              Length:
              60 mm
            
            
              •
              Width:
              21.2 mm
            
            
              •
              Height:
              10 mm
            
            
              •
              Type:
              Memory stick 
            
            
              •
              Memory:
              128 GB
            
            
              •
              Operating temperature:
              0 ... +60 °C
            
            
              •
              Storage temperature:
              -20 ... +85 °C
            
            
              •
              Warranty:
              5 year(s)
            
          ""@en ","""1""@en",Computers_and_Accessories
17390822," ""453475-B21 HP Xeon L5335 2.0GHz DL140 G3"", ""Null"" Price 453475-B21"" ""New 453475-B21 G3 Wholesale","""Description:Intelï¿½ Xeonï¿½ L5335 DL140 G3(2.0GHz/4-core/8MB/80W)Full Processor Option KitPart Number(s)
Manufacturer Part# 453475-B21"" ","""HP Enterprise""",Computers_and_Accessories
16757469," ""DH0072BALWL HP 72-GB 3G 15K 2.5 DP SAS"", ""Null"" ""New DH0072BALWL SAS 2 Pack Wholesale Price DH0072BALWL-2Pack""","""Description:2 x 72GB 2.5-inch Serial Attached SCSI (SAS) SFF3G Dual Port Hot-Plug 15K Hard Disk DriveFor G1-G7 Proliant SAS ServersGenuine HPE Serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 418371-B21
Spare Part# 418398-001
Assembly Part# 504064-002
Model# DH0072BALWL"" ","""HP Enterprise""",Computers_and_Accessories
17425426," ""354560-B21 HP PC3200-ECC SDRAM DIMM"", ""Null"" Price 354560-B21"" ""New 354560-B21 DIMM Wholesale","""Description:Smart Modular 512MB PC3200 ECC SDRAMDIMM Module Proliant ML110 DL320 G3Part Number(s)
Option Part# 354560-B21"" ","""HP Enterprise""",Computers_and_Accessories
7992159," ""628061-S21-SC HP G8 G9 3-TB 6G 7.2K 3.5 SATA SC "", ""Null"" Price 628061-S21-SC "" ""New Wholesale","""Description:HP 3TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 628061-S21
Spare Part# 628182-001 "" ","""HP Enterprise""",Computers_and_Accessories
6406799," ""Corsair Vengeance 16GB (4x4GB) DDR4 PC4-24000C15 3000MHz Quad Channel Kit - Red (CMK16GX4M4B3000C15R""@en ""▷ Corsair Qua… | OcUK""@en","""3000MHz RAM Speed, CAS 15-17-17-35 Timings, 1.25-1.35v VDIMM, Lifetime Warranty with OcUK.""@en ","""Corsair""@en",Computers_and_Accessories
13326168," ""Corsair Flash Voyager GO 32 GB USB 3.0 Drive ""@en | CMFVG-32GB-EU Novatech""@en","""Null""@en ","""Corsair""@en",Computers_and_Accessories
10120834," ""Seagate 1TB Barracuda 3.5"" 7200 RPM Internal Hard Drive""@en Drive ST1000DM003 - Filmtools""@en","""
Capacities up to 6TB
7200-RPM spin speed
64MB Cache
Seagate AcuTracTM servo technology
Instant Secure Erase feature
""@en ","""Seagate""@en",Computers_and_Accessories
9641914," ""AMD Radeon Pro WX4100 Professional Graphics Card - 4GB GDDR5 1024 Stream Processors""@en ""▷ AMD GDDR5… | OcUK""@en","""Radeon Pro WX 4100 GPUs provide great performance in a half-height card, designed for small form factor (SFF) workstations.""@en ","""AMD""@en",Computers_and_Accessories
16731455," ""Null"" ""HP 192106-B21 110/220-GB StndAlone SDL"""," ""Description:110/220GB StndAlone SDLT LVDPart Number(s) Option Part# 192106-B21 ""","""HP Enterprise""",Computers_and_Accessories
16389918," ""DG0300BAHZQ HP 300-GB 3G 10K 2.5 DP SAS"" ""Null"""," ""Description:5 x 300GB 2.5-inch Serial Attached SCSI (SAS)SFF 3G Dual Port Hot-Plug 10K Hard DriveIn HPE Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine serial number and firmwareGenuine Certified DrivePart Number(s) Option Part# 492620-B21 Spare 493083-001 Assembly 492619-002 Model# DG0300BAHZQ""","""HP Enterprise""",Computers_and_Accessories
7412896," ""Macbook Pro 13.3-inch (Glossy) 2.5Ghz Dual Core i5 (Mid 2012) . - Apple MD101LL/A"" "" Used Macbook MD101LL/A GainSaver","""Refurbished Apple Macbook Pro 13.3-inch (Glossy) 2.5Ghz Dual Core i5 (Mid 2012) MD101LL/A discounted on sale cheap.  Tested, Certified and 30 Day Money Back Guarantee."" ","""Apple""",Computers_and_Accessories
11766619," ""Asus GeForce GTX 1070Ti Turbo 8192MB GDDR5 PCI-Express Graphics Card""@en ""▷ Asus Graph… | OcUK""@en","""TURBO-GTX1070TI-8G, Core Clock: 1607MHz, Boost Clock: 1683MHz, Memory: 8192MB 8000MHz GDDR5, Stream Processors: 2432, SLI Ready, VR Ready, PhysX/CUDA Enabled, 3 Years Warranty.""@en ","""Asus""@en",Computers_and_Accessories
17386814," ""EG0146FARTR HP 146-GB 6G 10K 2.5 DP SAS HDD"", ""Null"" ""New EG0146FARTR HDD Wholesale Price EG0146FARTR""","""Description:146GB 2.5-inch Serial Attached SCSI (SAS)SFF 6G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 507125-B21
Spare Part# 507283-001
Assembly Part# 518011-001
Model# EG0146FARTR"" ","""HP Enterprise""",Computers_and_Accessories
9897749," ""WD Black 1TB 7200rpm SATA 6Gb/s 64MB Cache HDD (WD1003FZEX)""@en ""▷ WD (WD1003FZEX) | OcUK""@en","""1TB Capacity, 3.5 inch, SATA 6Gb/s Interface, 7200RPM Spin Speed, 64MB Cache, 5 Year Warranty.""@en ","""WD""@en",Computers_and_Accessories
15544803," ""658102-001 HP G8 G9 2-TB 6G 7.2K 3.5 SATA SC"", ""Null"" Price 658102-001-2Pack"" ""New 658102-001 SC 2 Pack Wholesale","""Description:2 x HPE 2TB 3.5-inch (LFF) Serial ATA (SATA) 6G7.2K Hot-Plug Midline (MDL) Hard Drive in G8 G9(Gen8 Gen9) SmartDrive Carrier (SC) (as pictured)Genuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 658079-B21
Spare Part# 658102-001"" ","""HP Enterprise""",Computers_and_Accessories
5359159," ""Intel Xeon Processor E5 2690 v2 BX80635E52690V2 (25M Cache, 3.0 GHz)""@en-US ""CPU Processors - Page 6 | 5 Free Hosting""@en-US","""Intel Xeon E5-2690 v2 Ten-Core Processor 3.0GHz 8.0GT/s 25MB LGA 2011 CPU, Retail""@en-US ","""Intel""@en-US",Computers_and_Accessories
12042223," ""359461-005 HP 72.8-GB 10K FC-AL"", ""Null"" Price 359461-005-5Pack"" ""New 359461-005 FC-AL 5 Pack Wholesale","""Description:5 x StorageWorks 72.8GB 10K Fibre Channel 40 pin 2GB/s HotSwap FCAL Hard DriveGenuine HPE serial number and firmwarePart Number(s)
Option Part# 238921-B21
Spare Part# 244448-002
Assembly Part# 359461-005
Model# BD0725822B
2-5-2 Part# FE-19980-01"" ","""HP Enterprise""",Computers_and_Accessories
16654660," ""572071-B21 HP 60-GB 2.5 MDL SATA SSD"" ""DL165 G6 572071-B21 SSD Part# DL165 G6-572071-B21""","""Description:HP 60GB 2.5-inch Hot-Plug Midline (MDL)Serial ATA (SATA) SSD (Solid State Drive)For G1-G7 Proliant SATA ServersGenuine HPE serial number and firmwareGenuine HPE Certified Solid State DrivePart Number(s)
Option Part# 572071-B21
Spare Part# 572252-001
Assembly Part# 570774-001
Model# MK0060EAVDR"" ","""HP Enterprise""",Computers_and_Accessories
3006726," ""Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 DDR2 667MHz Memory Module"" ""Product data Hewlett Module memory modules (408851-B21)""","""
                                    Long product name Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz Memory Module
                    :
                    The short editorial description of Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz Memory Module
                    
                    HP 2GB (2x1GB) Single Rank PC2-5300 (DDR2-667) Registered Memory Kit
                            "", ""
                More>>>
                
                
                                                
                                            
                            Short summary description Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz Memory Module:
                            This short summary of the Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz Memory Module data-sheet is auto-generated and uses the product title and the first six key specs.
                            Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667, 2 GB, 2 x 1 GB, DDR2, 667 MHz, 240-pin DIMM
                        
                                                                
                            Long summary description Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz Memory Module :
                            Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667. Component for: PC/server, Internal memory: 2 GB, Memory layout (modules x size): 2 x 1 GB, Internal memory type: DDR2, Memory clock speed: 667 MHz, Memory form factor: 240-pin DIMM
                            This is an auto-generated long summary of Hewlett Packard Enterprise 2GB PC2-5300 DDR2-667 2GB DDR2 667MHz Memory Module based on the first three specs of the first five spec groups.


                        
                                    
            "" ","""Hewlett Packard Enterprise""",Computers_and_Accessories
8369146," ""120Gb Samsung 750 EVO Series S-ATA3 Solid State 2.5In Drive"" Drive | SSD-MZ-750120BW""","""120Gb Samsung 750 EVO Series S-ATA3 Solid State 2.5In Drive"" ","""Samsung""",Computers_and_Accessories
16228633," ""323146-B21 BL20p Xeon 3.06GHz"", ""Null"" 3.06GHz Wholesale 323146-B21 Price 323146-B21""","""Description:PL BL20p 3.06 Xeon 1P M1  512K SA5I+ NC7781 ILO   Manufacturer Part# 323146-B21"" ","""HP Enterprise""",Computers_and_Accessories
4786710," "" Apple Mac Pro MD878LL/A Desktop Computer; Intel Xeon E5 6-Core Processor 3.5GHz; OS X 10.10 Yosemite; 16GB DDR3-1866 RAM; 256GB Flash Storage""@en Computer - Micro Center ""@en","""
                        
 Intel Xeon E5 6-Core Processor 3.5GHz Mac OS X 10.10 Yosemite 16GB DDR3-1866 RAM 256GB Flash Storage Dual AMD FirePro D500 Graphics Dual Gigabit Ethernet 802.11ac Wireless Bluetooth 4.0 Display Not Included
Mac Pro is the professional desktop computer reinvented from the inside out. Arranging the most advanced technologies available around a unified thermal core allowed us to make this the most powerful and expandable Mac ever, yet also unbelievably compact and quiet.

createCookie('T427854','TWFjIFBybyBNRDg3OExML0EgRGVza3RvcCBDb21wdXRlcjsgIEludGVsIFhlb24gRTUgNi1Db3JlIFByb2Nlc3NvciAzLjVHSHo7ICBNYWMgT1MgWCAxMC4xMCBZb3NlbWl0ZTsgIDE2R0IgRERSMy0xODY2IFJBTTsgIDI1NkdCIEZsYXNoIFN0b3JhZ2U=',30); createCookie('S427854','51284', 30);
 


                    ""@en ","""Null""@en, ""
                        Apple
""@en",Computers_and_Accessories
14870237," ""293461-B21 PL BL40p 1.5X"" ""Null"""," ""Description:Proliant BL40p 1.5X 1P M1 1MB SA5i+ NC7781 ILO Manufacturer Part# 293461-B21""","""HP Enterprise""",Computers_and_Accessories
16641330," ""306645-003 HP 72.8-GB U320 SCSI 15K"", ""Null"" Price 306645-003-2Pack"" ""New 306645-003 15K 2 Pack Wholesale","""Description:2 x 72.8GB Ultra320 3.5-inch SCSI Hot-Plug 15K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)Genuine HPE serial number and firmwarePart Number(s)Option Part# 286778-B22
Spare Part# 289243-001
Assembly Part# 306645-003
Model# BF072863BA"" ","""HP Enterprise""",Computers_and_Accessories
16343809," ""Zebra Stampante Card ZXP3 r2; enclosure lock - security option, mifare contactless""@it "" Zebra r2 cod.Z31-000C0200EM00 ""@it","""Zebra ZXP3 stampante di card, stampa a trasferimento termico a sublimazione, stampa fronte/retro, interfaccia USB/Ethernet, smart card a contatto e senza contatto, blocco sicurezza, risoluzione 12 dots/mm (300 dpi)""@it ","""Zebra""@it",Computers_and_Accessories
14638651," ""Sandisk Extreme microSDHC 64Gb Type 10"" 10 buy and offers on Motardinn""","""
		Product description Sandisk Extreme microSDHC 64Gb Type 10 
		 
		
			Automatic translation
			Original description available here
		
		
		
			Capture more fast action and record more Full HD or 4K Ultra HD-ready video with your Android based smartphone or MIL camera. SanDisk Extreme cards are built tough for extreme durability even under challenging environmental conditions.Fast write speeds reduce the time you’re on hold while your pictures and videos move to your card, or from your card to your computer. Storage capacities from 16GB to 64GB expand device memory and leave room to record video that’s ready for the new 4K Ultra HD television screens and monitors.The Speeds You Need:- The best stuff happens fast. With a UHS Speed Class 3 rating and extreme speeds up to 60MB/s, SanDisk memory cards give you the speed you need to capture every detail. Fast write speeds reduce the time you’re on hold while you move pictures and videos to your card. Offload big files faster so you’re always ready to catch the next great shot, and enjoy smooth video playback.Catch the Thrill in 4K Ultra HD Detail:- When your memory card is 4K Ultra HD ready with UHS Speed Class 3 rating the video you capture is more than moving pictures. With 4K Ultra HD resolution you won’t just watch the video, you’ll relive the experience. Make sure the videos you shoot today are ready for the new 4K Ultra HD television screens and monitors.Built for Extreme Conditions:- Durability tested to protect your memories from life’s mishaps– water proof, shock proof, x-ray proof, temperature proof. Take your phone, tablet, or camera to the mountains, the ocean, or the desert. Even if your device doesnt survive, your SanDisk memory card will.SD Adapter for Versatility:- This card comes with a convenient SD card adapter, so you can also capture and access data on the card with any device that has an SD card slot. Youll be able to use your memory card with SD enabled cameras, camcorders, tablets, and laptops.Specifications:- Form factor: microSDHC (16GB, 32GB), microSDXC (64GB)- Available capacities: 16GB, 32GB, 64GB- Performance/speed: Up to 60MB/s read and up to 40MB/s write speed- Temperature proof, water proof, shock proof, and x-ray proof- Card dimension: 0.59in x 0.43in x .04in (14.99mm x 10.92mm x 1.02mm)- Operating temperature: -13ºF to 185ºF (-25ºC to 85 ºC)- Storage temperature: -40ºF to 185ºF (-40ºC to 85ºC)- Compatibility: Compatible with all microSDHC, microSDXC, microSDHC UHS-I, and microSDXC UHS-I supporting host devices- Class 10 and UHS Speed Class 3 (U3) for 4K Ultra HD and Full HD video- RescuePro Deluxe data recovery software downloadable offer
			Order now your Sandisk Extreme microSDHC 64Gb Type 10 and receive it at home in a few days. In addition, you can choose different sizes and colors for Sandisk Extreme microSDHC 64Gb Type 10, this way it adapts to your needs. At this moment Sandisk Extreme microSDHC 64Gb Type 10 is in stock and the price is 49.45 $. With our variety of Photo-video accessories  articles, you can find everything you need at one place. 
			
				
					
				
				
				 
				
					Click on the following link to get more information about:
					Specifications
				
			
			
				
					
				
				
					Click on the following link to get more information about:
					Manual
				
			
			
				
					Size chart
				
			
		
	"" ","""Sandisk""",Camera_and_Photo
13573067," ""665240-B21 HP Ethernet 1Gb 4-Port 366FLR Adapter"" ""Null"""," ""Description:HP Ethernet 1Gb 4-Port 366FLR AdapterPart Number(s) Manufacturer Part# 665240-B21 Spare 665238-001""","""HP Enterprise""",Computers_and_Accessories
1832240," ""NZXT Source 340 Midi-Tower Case - White Window""@en ""▷ NZXT Window | OcUK""@en","""The Source 340 comes with the standard accouterments that you would expect from a premium case, such as USB 3.0, filtered intakes, a PSU shroud, and quality materials.""@en ","""NZXT""@en",Computers_and_Accessories
12561226," ""Samsung 512GB SSD 850 PRO SATA 6Gbps 3D NAND Solid State Drive (MZ-7KE512BW)""@en ""▷ Samsung Dri… | OcUK""@en","""The Samsung SSD 850 PRO delivers blazing-fast speeds with an exceptionally high endurance and provides the highest performance of SSDs with SATA III (6Gb / s) interface""@en ","""Samsung""@en",Computers_and_Accessories
11292603," ""120Gb Samsung 840 Series S-ATA Solid State 2.5In Drive"" Drive | MZ-7TD120BW""","""120Gb Samsung 840 Series S-ATA Solid State 2.5In Drive"" ","""Samsung""",Computers_and_Accessories
16996955," ""358348-B21 HP 1GB PC2700 (1x1GB) Module"" ""Null"""," ""Description:Genuine HPE Compaq 1x1GB of Advanced ECCPC2700 DDR 333 SDRAM DIMM Memory Module(1x1GB module)Part Number(s) Option Part# 358348-B21 Spare 367167-001 Assembly 331562-051""","""HP Enterprise""",Computers_and_Accessories
5514120," ""AMD Ryzen Threadripper 1950X 16-Core Processor ""@en | YD195XA8AEWOF Novatech""@en","""Ryzen Threadripper 1950X (16C/32T, 4.0GHz, 40MB cache, 180W, sTR4, 14nm)""@en ","""AMD""@en",Computers_and_Accessories
10010496," ""Gigaram TS32GCF133 CRQ 32GB 50p CF CompactFlash Card 50MB/s 133x Retail"""," ""TS32GCF133 CRQ 32GB 50p CF CompactFlash Card 50MB/s 133x Retail Gigaram""","""Gigaram""",Computers_and_Accessories
2744906," ""Corsair Carbide 400R Midi Tower Case - Black (CC-9011011-WW)""@en ""▷ Corsair (CC-9011011-WW) | OcUK""@en","""The 400R is the perfect combination of features, airflow, and expansion room. With USB 3.0, eight expansion slots, and room for up to 10 fans, the 400R lets you upgrade how and when you want.""@en ","""Corsair""@en",Computers_and_Accessories
17549217," ""Intel Core i7-8700K 5.2Ghz (Coffee Lake) Socket LGA1151 Pre-Binned Processor - OEM""@en ""▷ Intel Pre-… | OcUK""@en","""Pre-binned 5.2GHz capable, Hex Core with Hyperthreading Technology, 14nm Process, 12MB L3 Cache, Dual Channel DDR4 Controller, Integrated DX12 Graphics, 1 Year Warranty""@en ","""OcUK Extreme""@en",Computers_and_Accessories
16632835," ""631674-B21 HP Smart Array P421/2GB Controller"", ""Null"" ""New 631674-B21 Controller Wholesale Price 631674-B21""","""Description:HP Smart Array P421/2GB FBWC 6Gb2-ports Ext SAS ControllerPart Number(s)
Manufacturer Part# 631674-B21"" ","""HP Enterprise""",Computers_and_Accessories
14171156," ""AMD A6-5400K APU 3.6Ghz Dual-Core Processor AD540KOKHJBOX""@en-US ""CPU Processors - Page 6 | 5 Free Hosting""@en-US","""AMD A6-5400K Dual-Core APU Processor 3.6GHz Socket FM2, Retail (Black Edition)""@en-US ","""AMD""@en-US",Computers_and_Accessories
4834427," ""AMD Ryzen 5 Six Core 1600X 4.00GHz (Socket AM4) Processor - Retail""@en ""▷ AMD … | OcUK""@en","""YD160XBCAEWOF, Six Core with Twelve Threads, 4.00GHz clock speed, 14nm FinFet Process, 16MB L3 Cache, Dual Channel DDR4 Controller, 3 Year Warranty""@en ","""AMD""@en",Computers_and_Accessories
5673964," ""Kingston Digital 64GB SDXC Class 10 UHS-I Flash Card (SDA10/64GB)"" ""Camera & Photo Accessories - Page 601 | All Tech Toys""","""Storage Capacity: 64 GBMemory Speed: 233xMaximum Read Speed: 60 MB/sMaximum Write Speed: 35 MB/sSpeed Class Rating: Class 10/UHS-IWidth: 0.9""Thickness: 82.7 milLength: 1.3""Weight (Approximate): 0.09 ozFaster speeds to capture full HD video and fast action photos.Kingston's Class 10 UHS-I Ultimate card features UHS-I technology and impressive performance that lets users shoot full 1080p HD video and 3D video - and transfer files faster too.With speeds of up to 60MB/s read and 35MB/s write, this versatile card transfers files much faster than standard Class 10 SDHC/SDXC cards. Capacities of up to 64GB let users record more video - up to 320 minutes at 24Mbps of HD video - without having to switch cards. Photographers can shoot high-density image files, such as RAW or JPEG, without running out of space, and the card's higher sustained write speeds support continuous burst mode and ensure video integrity by reducing stutter."" ","""Kingston""",Computers_and_Accessories
17203884," ""323146-B21 BL20P G2 (1P) Xeon 3.06GHz"", ""Null"" Price 323146-B21"" 3.06GHz Wholesale 323146-B21","""Description:
Proliant BL20P G2 1p 3.06GHz 512MB FC   Manufacturer Part# 323146-B21
"" ","""HP Enterprise""",Computers_and_Accessories
17189906," ""271246-001 ML530R G2 Xeon 3.0GHz 1GB"", ""Null"" 1GB Wholesale 271246-001 Price 271246-001""","""271246-001  Proliant ML530 Rack G2
3.2GHz 1GB   Manufacturer Part# 271246-001
"" ","""HP Enterprise""",Computers_and_Accessories
3284590," ""TwinMOS FCD1GBU BSX 1GB 8p MSD Micro Secure Digital Card w/ Adapter Retail"""," ""FCD1GBU BSX 1GB 8p MSD Micro Secure Digital Card w/ Adapter Retail""","""TwinMOS""",Computers_and_Accessories
13286739," ""Zebra Stampante Card ZXP7; magnetizzatore""@it "" Zebra ZXP7 cod.Z71-000W0000EM00 ""@it","""Zebra ZXP7 stampante di card, stampa a trasferimento termico a sublimazione, interfaccia USB/Ethernet, stampa solo fronte, magnetizzatore, standard ISO HiCo/LoCo, risoluzione 12 dots/mm (300 dpi)""@it ","""Zebra""@it",Computers_and_Accessories
16907225," ""345628-B21 BL40P (1) X2.2GHz 2MB Server"", ""Null"" Price 345628-B21"" Server Wholesale 345628-B21","""Description:
 BL40P (1)Xeon 2.2GHz/2MB 512MB Blade Server
 Part# 345628-B21
"" ","""HP Enterprise""",Computers_and_Accessories
16575510," ""Intel Core i3-4150 Processor (3M Cache, 3.50 GHz) BX80646I34150""@en-US ""CPU Processors - Page 6 | 5 Free Hosting""@en-US","""Intel Core i3 4150 3.5GHZ 3M LGA 1150 CPU, Retail ( New item)""@en-US ","""Intel""@en-US",Computers_and_Accessories
17232619," ""653078-B21 HP G8 G9 200-GB 6G 2.5 SAS SC SSD"", ""Null"" ""New 653078-B21 SSD 5 Pack Wholesale Price 653078-B21-5Pack""","""Description:5 x HPE 200GB 2.5-inch (SFF) Serial Attached SCSI (SAS)6G SCL SC Enterprise Performance (EP) Solid State DriveIn HPE Hot-Plug Drive tray (as pictured)Genuine HPE serial number and firmwareGenuine HPE Certified Solid State DrivePart Number(s)
Option Part# 653078-B21"" ","""HP Enterprise""",Computers_and_Accessories
16010188," ""Seagate Barracuda ES 500GB SATA-II 16MB Cache - OEM (ST3500630NS)""@en ""▷ Seagate (ST35006… | OcUK""@en","""500GB Capacity, SATA-II Interface, 7200RPM Spin Speed, 8.5ms Average Seek Time, 16MB Cache, 5 Year Warranty, Enterprise Class.""@en ","""Seagate""@en",Computers_and_Accessories
15496210," ""Apple iMac 21.5-inch 3.06GHz Core i3 (Mid 2010) MC508LL/A"" ""iMac 21.5"" | macofalltrades""","""
Apple Part Number: MC508LL/A

Hardware Configuration
21.5-inch LED-backlit glossy widescreen TFT LCD display with IPS, 1920x1080 resolution3.06GHz Intel Core i3 processor4.0GB (2x2.0GB) PC3-10600 (1333MHz) DDR3 SO-DIMM, supports up to 16.0GB1.0TB Serial ATA hard disk drive @ 7200RPMDVD-RW/CD-RW SuperDrive-DLATI Radeon HD 4670 graphics with 256MB GDDR3 memoryAirPort Extreme wireless card (802.11a/b/g/n)Bluetooth 2.1 + EDRBuilt-in iSight camera1- Mini DisplayPort4- USB 2.0 ports1- FireWire 800 port1- Ethernet port1- Secure Digital (SDXC) slotPower Cable Included"" ","""Null""",Computers_and_Accessories
15031398," ""Samsung 1TB SSD 840 EVO SATA 6Gb/s Basic - (MZ-7TE1T0BW)""@en ""▷ Samsung (MZ-7TE1T0BW) | OcUK""@en","""Read Speed: 540MB/Sec, Write Speed: 520MB/Sec, Flash: Samsung Toggle NAND, Controller: Samsung 3-Core MEX Controller, Buffer: 1GB LPDDR2""@en ","""Samsung""@en",Computers_and_Accessories
13320438," ""Gigabyte Brix GB-BXBT-2807 Intel Celeron (Baytrail) DDR3 Barebones PC""@en ""▷ Gigabyte Bar… | OcUK""@en","""Ultra Compact PC featuring the latest Intel Baytrail processor - Gb LAN, 802.11b/g/n WIFI + Bluetooth, VESA Mount, HDMI, VGA, Supports Dual Display""@en ","""Gigabyte""@en",Computers_and_Accessories
16342033," ""497765-B21 HP 4GB (2x2GB) PC2-6400 SDRAM Kit"" ""Null"""," ""Description:Genuine HPE 4GB (2x2GB) Registered PC2-6400Single-Rank SDRAM Memory KitPart Number(s) Option Part# 497765-B21 (2 x 2GB)""","""HP Enterprise""",Computers_and_Accessories
7926866," ""AmazonBasics 13.3-Inch Laptop Sleeve - Black""@en-US ""Sleeves | BICA""@en-US","""The AmazonBasics 13.3-inch Laptop Sleeve provides stylish protection for your laptop or ultrabook. Protect your laptop from bumps and scratches""@en-US ","""AmazonBasics""@en-US",Computers_and_Accessories
6701199," ""430165-003 HP 146-GB 3G 10K 2.5 DP SAS"", ""Null"" SAS 10 Pack Wholesale 430165-003 Price 430165-003-10Pack""","""Description:10 x 146GB 2.5-inch Serial Attached SCSI (SAS)SFF 3G Dual Port Hot-Plug 10K Hard DriveIn HPE Hot-Plug Hard Drive tray (as pictured)For G1-G7 Proliant SAS ServersGenuine HPE serial number and firmwareGenuine HPE Certified Hard DrivePart Number(s)
Option Part# 418367-B21
Spare Part# 418399-001
Assembly Part# 430165-003
Model# DG146BB976"" ","""HP Enterprise""",Computers_and_Accessories
